image_path,text,label
/root/autodl-tmp/.autodl/AiStudio/data/images/small/af/af666427.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Golden Zik Zak Pattern 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J4 Plus | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/86/86c40b1e.jpg,"UMI | Umi Red Wine Glasses Lead Free 15oz with Clear Long Crystal Diamond Stem - Birthday, Anniversary or Wedding Gifts | Type: KITCHEN | Size: Volume 15oz (440 ml), Height 240 mm, Diameter 85mm | Elegant Design: Red Wine Goblets Designed by Experts for Many Grape Varieties and Occasions, Straight and Elegant Shape, Stem is Filled with Clear Crystal Diamonds",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/86/86c40b1e.jpg,"Rivet | Amazon Brand – Rivet Blue and Metallic Gold Geometric Print with Oak Hanger, 18"" x 24"" | Color: Multi | Style: Abstract | Type: WALL_ART | Geometric deep green shapes are accented with gold for an abstract art piece with an element of glam. This print will add a brilliant burst of color and modernistic style to your room and will look particularly impressive on a neutral-color wall. | Archival, acid-free ink on 100% cotton fiber paper with oak hanger",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/d9/d9a28b5f.jpg,"AmazonBasics | AmazonBasics – Satijnen hoeslaken, 140 x 190 cm, wit | Color: wit | Style: Hoeslaken. | Type: FLAT_SHEET",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/d9/d9a28b5f.jpg,"Goodthreads | Goodthreads Soft Cotton Cable Knit Beanie skull-caps, schwarz, One Size | Color: schwarz | Style: Soft Cotton Cable Knit Beanie | Type: HAT",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/48/4845eb0e.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Macaw Bird 3D Printed Hard Back Case Mobile Cover for Realme C3 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/48/4845eb0e.jpg,"AmazonBasics | AmazonBasics Cartouche d'encre reconditionnée pour HP 21 et HP 22, Noir et 3 couleurs | Color: Black and Tri-Colour | Type: OFFICE_PRODUCTS",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/4f/4f607df4.jpg,Amazon Basics | AmazonBasics café carrusel de almacenamiento para K-Cup cápsulas - 32 Pod capacidad | Color: Negro | Type: STORAGE_RACK,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/4f/4f607df4.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Water Drops UV Printed Soft Back Case Mobile Cover for Lyf Water 7S | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/9f/9fa19258.jpg,"find. | Amazon Brand - find. Three Buckle Leather Biker Ankle Boots, Black), US 7.5 | Color: Black (Black Black) | Style: R2920 | Type: BOOT | Designed in Europe - please refer to size chart for specific measurements to achieve the perfect fit",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/9f/9fa19258.jpg,"BINACL | BINACL Face Bandanas Balaclava, Unisex Neck Gaiter Scarf Novelty Stretchable Wind Sun UV Protection Headbands 1 Pk | Color: Pattern 4 | Type: ACCESSORY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1b/1b0ef849.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Multiolor Brush Texture on Wall 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Selfie ZD551KL | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1b/1b0ef849.jpg,Movian | GW-LISSABON Chest of Drawers | Type: HOME_FURNITURE_AND_DECOR,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a5/a5f02b81.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Tiger in Water 3D Printed Hard Back Case Mobile Cover for Nokia 3.1 Plus | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a5/a5f02b81.jpg,Flavia | Flavia Women's Black Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-03FK/BLK) | Color: Black | Style: Walking Shoes | Type: SHOES,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/09/09d7d094.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Toy Bus 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A51 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/09/09d7d094.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Stone Heart UV Printed Soft Back Case Mobile Cover for Gionee X1S | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/72/72c2e863.jpg,"Fresh | Fresh Brand – Cinnamon Raisin Pre-Sliced Bagels, 21 oz (6 ct) | Type: BREAD",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/72/72c2e863.jpg,"365 Everyday Value | 365 EVERYDAY VALUE Chai Spice Cashews, 10 OZ | Color: Chai | Type: GROCERY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ba/babca323.jpg,"AmazonBasics | AmazonBasics Classic Faux Leather Extra Padded Recliner Chair - Brown (Renewed) | Color: Brown | Type: CHAIR | Classic-style chair with lever reclining mechanism | Slim design, perfect for smaller living spaces",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ba/babca323.jpg,"AmazonBasics | AmazonBasics Gaming Headset for Xbox One, PS4 | Color: Yeşil | Type: HEADPHONES",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/4f/4fbb2613.jpg,Amazon Brand - Symbol | Amazon Brand - Symbol Men's Formal Shoes | Type: SHOES,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/4f/4fbb2613.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Kissing Couple 3D Printed Hard Back Case Mobile Cover for Coolpad Cool1 Dual | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/75/7514fab2.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Heart Pattern Design 3D Printed Hard Back Case Mobile Cover for Meizu M3 Note | Color: multi-colored | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/75/7514fab2.jpg,"AmazonBasics | AmazonBasics PETG 3D Printer Filament, 1.75mm, 1 kg Spool 1.75mm AMG10528516-10 | Color: Translucent Yellow | Style: 1-Pack | Type: MECHANICAL_COMPONENTS | 3D printer filament with 1.75mm diameter + / - .05mm; designed to fit most common 3D printers (check spool size for compatibility); Translucent Yellow; 1 kg spool | Spool's built-in gauge shows percentage of material remaining and approximate length remaining",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/19/19ffbd60.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Panda Pattern UV Printed Soft Back Case Mobile Cover for Samsung Galaxy A50s | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/19/19ffbd60.jpg,Amazon Basics | AmazonBasics café carrusel de almacenamiento para K-Cup cápsulas - 32 Pod capacidad | Color: Negro | Type: STORAGE_RACK,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ad/ad839d72.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Number Six 3D Printed Hard Back Case Mobile Cover for Gionee A1 Lite | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ad/ad839d72.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Color Smoke 3D Printed Hard Back Case Mobile Cover for Asus Zenfone 3 Laser ZC551KL | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/30/30b2cf9a.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Multicolor Pattern 3D Printed Hard Back Case Mobile Cover for Motorola Moto E 2nd Generation | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/30/30b2cf9a.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Half Fill UV Printed Soft Back Case Mobile Cover for Vivo Y71 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/44/44986b08.jpg,Flavia | Flavia Women's Black Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-03FK/BLK) | Color: Black | Style: Walking Shoes | Type: SHOES,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/44/44986b08.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Sleepy Kitten 3D Printed Hard Back Case Mobile Cover for Vivo S1 / Vivo Z1x | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/6c/6c495ab3.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Eiffel Tower Paris 3D Printed Hard Back Case Mobile Cover for Vivo Y51L | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/6c/6c495ab3.jpg,Alkove | Alkov modulär Stol (70 x 93) Turkos | Color: Turkos | Style: Stol (70 x 93) | Type: SOFA | Material: furu och MDF (ram); polyuretan 35 kg (sätesskum); polyesterfiber (stoppning). Tillverkad i Spanien.,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ef/eff7d66d.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Leaf Texture 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Xpress 2 E313 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ef/eff7d66d.jpg,"AmazonFresh | AmazonFresh 80 Ct. K-Cups, Go For the Bold Dark Roast, Keurig K-Cup Brewer Compatible | Type: COFFEE",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/d4/d433afbf.jpg,"AmazonBasics | AmazonBasics Premium Microfiber Pillowcases, 2-Pack - 50 x 80 cm, Watercolor Blue Fog | Color: Watercolor Blue Fog | Style: 0 | Type: HOME_BED_AND_BATH | AmazonBasics Premium Microfiber Pillowcases, 2-Pack - 50 x 80 cm, Watercolor Blue Fog",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/d4/d433afbf.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Wooden Bridge 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy M21 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1e/1e33b274.jpg,"Rivet | Amazon Brand – Rivet Brooker Down-Filled Mid-Century Love Seat, 65""W, Quarry | Color: Quarry | Type: HOME_FURNITURE_AND_DECOR",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1e/1e33b274.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Foot Impression 3D Printed Hard Back Case Mobile Cover for LG Stylus 3 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/3d/3d83a8a4.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Funny Cat Pattern Print UV Printed Soft Back Case Mobile Cover for LG Stylus 3 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/3d/3d83a8a4.jpg,"find. | find. Women's 10311a Open-Toe Sandals, Green Green Nude, 8 | Color: Green Green Nude | Style: 10311a | Type: SHOES | Leather uppers",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/98/98d4d759.jpg,"Goodthreads | Goodthreads Soft Cotton Cable Knit Beanie skull-caps, schwarz, One Size | Color: schwarz | Style: Soft Cotton Cable Knit Beanie | Type: HAT",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/98/98d4d759.jpg,"AmazonBasics | AmazonBasics High-Density Round Foam Roller | 36-inches, Black (Certified Refurbished) | Color: Black | Style: 36-Inch | Type: MUSCLE_ROLLER | High-density blue speckled foam roller with molded edges: Extra firm - best for intermediate and above. High density expanded polypropylene (EPP) that is designed for deeper massage than standard foam roller",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/74/7470e0d6.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Rushed Marble 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy S8 Plus | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/74/7470e0d6.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Red Texture 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy E7 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/2b/2b4103c2.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Flower 3D Printed Hard Back Case Mobile Cover for Huawei G8 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/2b/2b4103c2.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Sleepy Kitten 3D Printed Hard Back Case Mobile Cover for Vivo S1 / Vivo Z1x | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/47/47fc2bee.jpg,"Solimo | Amazon Brand - Solimo Cranberry with Vitamins C & E, Cranberry Fruit Extract Concentrate 168mg, 250 Softgels, 2 Softgels per Serving & Solimo Vitamin D3 125 mcg (5000 IU), 150 Softgels | Style: Cranberry with C & E + D3 (125 mcg) | Type: HERBAL_SUPPLEMENT",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/47/47fc2bee.jpg,Amazon Collection | Simple Essentials 18K Yellow Gold Plated Sterling Silver Freshwater Pearl Fashion Necklace | Color: Yellow Gold | Type: NECKLACE | This 18k yellow gold plated sterling silver pendant features a freshwater pearl and a sophisticated circle shape,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e6/e688e969.jpg,"AmazonBasics | AmazonBasics RM-AZ-6186-00 - Cartucho de tinta recargable (equivalente a Canon PG-50), color negro | Type: COMPUTER_COMPONENT",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e6/e688e969.jpg,Amazon Collection | [Amazon Collection] Amazon Collection Gold-plated silver Swarovski Zirconia use Princess hoop earrings E1951302_130_000 | Color: Yellow-gold-plated | Type: FINEEARRING,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ce/cec84d53.jpg,"Stone & Beam | Amazon Brand – Stone & Beam Floral Wool Area Rug, 5 x 8 Foot, Blue | Color: Blue | Style: Modern | Type: HOME_FURNITURE_AND_DECOR | The old-world style of floral design gets a modern update in this blue rug, which is ready to create a soothing atmosphere in a living or dining room. The high-low pile combination creates warm and inviting textures and patterns.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ce/cec84d53.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Abstarct Texture 3D Printed Hard Back Case Mobile Cover for Gionee X1 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/86/86d56c14.jpg,AmazonBasics | AmazonBasics 5 Functions Sliding Rail Shower Combo - Polished Chrome | Color: Polished Chrome | Style: Shower Head and Sliding Rail | Type: PLUMBING_FIXTURE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/86/86d56c14.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Stone Heart UV Printed Soft Back Case Mobile Cover for Vivo Y15 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/17/17159cb1.jpg,"Happy Belly | Amazon Brand - Happy Belly Toasted Oats Cereal, 12 Ounce | Type: BREAKFAST_CEREAL",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/17/17159cb1.jpg,"Rivet | Amazon Brand – Rivet Eva Mid-Century Modern Tufted Velvet Down-Filled Sectional Sofa Couch, 87""W, Navy | Color: Navy | Type: SOFA | Durable polyester velvet on hardwood frame and brushed brass legs",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/84/84f3ba50.jpg,"Whole Paws | WHOLE PAWS Chicken, Turkey and Salmon Dog Food, 13.2 OZ | Type: PET_SUPPLIES",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/84/84f3ba50.jpg,Amazon Brand - Arthur Harvey | Amazon Brand - Arthur Harvey Men's BLACK Leather Formal Shoes - 9 UK (AZ-ST-004A) | Color: BLACK | Style: Derby | Type: SHOES,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/5f/5fc551f0.jpg,"find. | find. Amazon Brand Gumsole Chelsea Boots, Brown, US 5 | Color: Brown(dark Taupe Dark Taupe) | Style: 119al0700 | Type: BOOT | Designed in Europe - please refer to size chart for specific measurements to achieve the perfect fit",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/5f/5fc551f0.jpg,"Pinzon by Amazon | Pinzon Ultrasoft 180TC Fitted Sheets, Lilac 100 x 200 x 20 cm | Color: Lilac | Type: HOME_BED_AND_BATH",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/9f/9fcee137.jpg,"Stone & Beam | Stone & Beam - Reloj de Pulsera, Color marrón, Piedra y Haz | Color: Marrón | Type: CHAIR",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/9f/9fcee137.jpg,"Happy Belly | Amazon Brand - Happy Belly Cookie, Snickerdoodle, 15 Ounce, 12 Count - Frozen | Type: GROCERY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/55/55ee78e6.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Boy and Girl UV Printed Soft Back Case Mobile Cover for Samsung Galaxy M10 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/55/55ee78e6.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Sand Mountain 3D Printed Hard Back Case Mobile Cover for HTC One M8 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a1/a1e5b244.jpg,"Amazon Essentials | Amazon Essentials NOLA slides-sandals, léopard,39 EU | Color: Léopard | Style: Nola | Type: SANDAL",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a1/a1e5b244.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Patternn 3D Printed Hard Back Case Mobile Cover for LG Stylus 3 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/c1/c194d43f.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Cute Little Boy Pattern 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A20s | Color: multi-colored | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/c1/c194d43f.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Love Pattern 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A20s | Color: multi-colored | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f1/f154a661.jpg,Stone & Beam | Amazon Brand – Stone & Beam Modern Crystal Glass Rectangle Table Desk Lamp With Bulb And White Shade - 18 x 12 x 12 Inches | Color: Polished Nickel | Style: Rectangle | Type: LAMP,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f1/f154a661.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Multiolor Brush Texture on Wall 3D Printed Hard Back Case Mobile Cover for Vivo V9 / V9 Pro | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/18/181feec5.jpg,"Amazon Essentials | Amazon Essentials Sterling Silver Diamond Cut Rope Chain Necklace, 24 | Color: Sterling Silver | Type: FINENECKLACEBRACELETANKLET",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/18/181feec5.jpg,"Stone & Beam | Amazon Brand – Stone & Beam Modern Ceramic Triangle Decor Planter Pot, 5 Inch, White and Terra Cotta | Type: VASE | With geometric shapes resembling silhouettes of trees, this attractive planter is ready to add a touch of earthiness to your room while serving as a home for your plants. Reactive glazing on this ceramic stoneware piece means that no two are alike. | Designed for house plants; does not have drainage",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/b2/b2c06b69.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Blue Pattern Alphabet-R 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A20s | Color: multi-colored | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/b2/b2c06b69.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Color Mash 3D Printed Hard Back Case Mobile Cover for Sony Xperia C5 Ultra Dual | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/61/61b1efee.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Foot Impression 3D Printed Hard Back Case Mobile Cover for LG Stylus 3 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/61/61b1efee.jpg,"Revly | Amazon Brand - Revly Vitamin C, 250 mg per Serving (2 Gummies), 70 Gummies, Supports Healthy Immune System, Vegan, Non-GMO | Type: VITAMIN",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/92/92f2390e.jpg,"Amfit Nutrition | Marchio Amazon - Amfit Nutrition Mix di proteine Whey del siero di latte gusto menta e cioccolato, 32 porzioni, 990 g | Color: Menta E Cioccolato | Style: 100% Whey | Type: PROTEIN_SUPPLEMENT_POWDER",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/92/92f2390e.jpg,"AmazonBasics | AmazonBasics Dual-Port USB Car Charger Adapter for Apple and Android Devices, 4.8 Amp, 24W, White | Color: White | Style: 2-Port | Type: CHARGING_ADAPTER",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/39/392d59ff.jpg,"Whole Foods Market | WHOLE FOODS MARKET Calabrian Chile Pepper Infused Extra Virgin Olive Oil, 8.45 FZ | Type: GROCERY",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/39/392d59ff.jpg,"Amazon Essentials | Amazon Essentials Women's Manny, Brown Tan, 38.5 EU | Color: Braun Tan | Style: Manny | Type: SHOES | Classic and versatile design for everyday use and an excellent fit | Refined loafer silhouette with hem and vamp detail; Soft faux leather upper with a non-abrasive edge | Genuine leather lining with 'Heel Cushion' comfort technology; suede lining for added comfort and breathability",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ca/cac9bc7f.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Sky Photography UV Printed Soft Back Case Mobile Cover for Mi Redmi Note 5 Pro | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ca/cac9bc7f.jpg,"Eono | Eono 3 en 1 Carcasa Protectora Compatible con MacBook Pro 13 Pulgadas USB-C (A2159/A1989/A1706/A1708,2019/2018/2017/2016) de Plástico Duro&Cubierta de Teclado&Protector de Pantalla,Ondulación Colorida | Color: Ondulación Colorida | Type: PORTABLE_ELECTRONIC_DEVICE_COVER",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/cd/cdd849eb.jpg,AmazonBasics | AmazonBasics - Rascador para Gatos (renovado) | Color: Burgundy | Style: Poste de rascar | Type: PET_SUPPLIES,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/cd/cdd849eb.jpg,"AmazonBasics | AmazonCommercial 13G - Guanti rivestiti in poliestere e poliuretano, taglia XL, 12 paia | Type: SAFETY_SUPPLY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e9/e9f7d3b3.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Blue and Red Brush Texture 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J2 (2016) | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e9/e9f7d3b3.jpg,"365 by Whole Foods Market | 365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz | Type: HERB",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/61/6103881c.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Multicolor Black Pattern Alphabet-M Printed Soft Back Case Mobile Cover for Motorola Moto E6s / Motorola Moto E6 Plus | Color: multi-colored | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/61/6103881c.jpg,Rivet | Radio City Color Tintado en 9 Cuadrados de Madera | Type: HOME,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/bc/bc45b0ca.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Rangoli Printed Hard Back Case Mobile Cover for Samsung Galaxy A9 (D1147) | Color: multi-colored | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality | High Resolution UV light-ion 3D Embossed Printing for extraordinary quality and clarity. Printed using high end advanced Japanese machines. Your get our quality promise and design excellence",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/bc/bc45b0ca.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Multicolor Apna Time Ayega Design Printed Soft Back Case Mobile Cover for Samsung Galaxy M31 | Color: multi-colored | Style: Multicolor print | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/7d/7dbffd81.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Yellowesh Brick Texture 3D Printed Hard Back Case Mobile Cover for Vivo Y66 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/7d/7dbffd81.jpg,"365 by Whole Foods Market | 365 Everyday Value, Organic Garbanzo Beans, 15.5 oz | Type: GROCERY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/86/8678dded.jpg,Pinzon by Amazon | Pinzon Feather And Down Pillow Collection | Type: HOME,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/86/8678dded.jpg,"AmazonBasics | AmazonBasics - Set di 45 posate in acciaio inox, superficie opaca satinata, servizio per 8 persone | Style: Satinato opaco | Type: HOME",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/79/7994b99c.jpg,AmazonBasics | AmazonBasics - Set di 4 batterie a bottone al litio CR2032 | Type: BATTERY,1
